1,7511864.345,4693294.974,630.709
2,7511863.164,4693298.268,630.705
3,7511857.278,4693299.417,630.739
4,7511857.085,4693299.506,630.739
5,7511851.45,4693303.886,630.706
6,7511839.448,4693308.124,630.728
7,7511837.233,4693307.332,630.716
8,7511830.948,4693296.664,630.702
9,7511828.345,4693289.245,630.714
10,7511855.409,4693276.314,630.694
